,Company,Model,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
915,Tata,Indica Vista Aura 1.3 Quadrajet,Chennai,2011,120000,Diesel,Manual,First,18.0,1248.0,75.0,5.0,1.75
917,Mahindra,XUV500 W8 4WD,Coimbatore,2013,116694,Diesel,Manual,First,15.1,2179.0,140.0,7.0,9.57
918,Mahindra,Bolero ZLX,Mumbai,2016,40448,Diesel,Manual,First,15.96,2523.0,62.1,7.0,3.5
919,Maruti,Vitara Brezza ZDi,Coimbatore,2018,64456,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.46
920,Fiat,Avventura MULTIJET Emotion,Pune,2014,52782,Diesel,Manual,First,20.5,1248.0,91.72,5.0,4.85
921,Honda,Amaze S Petrol,Kochi,2016,51672,Petrol,Manual,First,19.5,1199.0,88.76,5.0,5.68
922,Skoda,Superb Elegance 1.8 TSI AT,Mumbai,2015,56073,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,13.25
923,Maruti,Wagon R VXI BSIII,Chennai,2013,79000,Petrol,Manual,First,18.9,998.0,67.1,5.0,3.0
925,Toyota,Corolla Altis VL,Mumbai,2010,70200,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,5.0
926,Maruti,Swift VXi BSIV,Delhi,2016,42000,Petrol,Manual,First,16.1,1197.0,85.0,5.0,4.75
927,Volkswagen,Polo 1.2 MPI Highline,Bangalore,2014,62000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,5.35
928,Hyundai,Grand i10 1.2 Kappa Asta,Hyderabad,2017,20000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.98
929,Maruti,SX4 ZDI,Chennai,2011,80000,Diesel,Manual,Third,21.5,1248.0,88.8,5.0,3.5
930,Hyundai,Grand i10 1.2 Kappa Magna,Kochi,2018,50234,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4.77
931,Maruti,Baleno Delta 1.2,Delhi,2016,50003,Petrol,Manual,First,21.4,1197.0,83.1,5.0,5.45
932,Tata,Tigor 1.2 Revotron XTA,Ahmedabad,2018,1000,Petrol,Automatic,First,20.3,1199.0,84.0,5.0,6.85
933,Maruti,Swift Dzire AMT ZDI,Jaipur,2016,54897,Diesel,Automatic,First,26.59,1248.0,74.0,5.0,7.3
934,Tata,Indica GLS BS IV,Pune,2007,108995,Petrol,Manual,First,15.3,1193.0,65.3,5.0,1.25
935,Maruti,SX4 S Cross DDiS 320 Zeta,Chennai,2015,73000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,8.25
936,Maruti,Swift VXI BSIII,Ahmedabad,2008,65000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,2.71
937,Hyundai,Xcent 1.2 Kappa SX,Kolkata,2016,32000,Petrol,Manual,First,19.1,1197.0,82.0,5.0,3.6
938,Hyundai,i20 1.2 Magna,Ahmedabad,2010,65000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,3.0
939,Maruti,Celerio VXI AT,Hyderabad,2016,21600,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.65
940,Mercedes-Benz,New C-Class C 220 CDI Elegance AT,Mumbai,2010,39000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,9.5
941,Maruti,Swift Dzire VXi,Mumbai,2011,58075,Petrol,Manual,First,17.5,1298.0,85.8,5.0,2.95
942,Volkswagen,Vento Petrol Trendline,Mumbai,2011,58000,Petrol,Manual,First,15.04,1598.0,103.6,5.0,3.0
943,Maruti,Swift ZDi,Hyderabad,2015,58000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.95
944,Toyota,Corolla Altis VL,Delhi,2008,89000,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,4.0
945,Honda,Civic 2006-2010 1.8 V MT,Delhi,2008,72000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,2.5
946,Ford,EcoSport 1.5 Ti VCT AT Titanium BE,Kolkata,2017,1800,Petrol,Automatic,First,16.05,1499.0,110.4,5.0,11.37
947,Fiat,Linea Emotion Pack (Diesel),Pune,2010,172050,Diesel,Manual,Second,19.0,1248.0,93.0,5.0,2.25
948,Hyundai,i10 Era,Jaipur,2013,46230,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.1
949,Hyundai,i20 1.2 Asta,Jaipur,2018,5000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.5
950,Honda,City i DTEC S,Ahmedabad,2014,66000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,5.7
951,Toyota,Innova 2.5 VX (Diesel) 8 Seater BS IV,Ahmedabad,2013,119000,Diesel,Manual,First,12.99,2494.0,100.0,8.0,8.0
952,Renault,KWID RXT,Chennai,2016,45000,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.6
953,Maruti,A-Star Vxi,Hyderabad,2009,66149,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.45
954,Mercedes-Benz,B Class B180,Kochi,2014,42070,Petrol,Automatic,First,14.8,1595.0,120.7,5.0,11.57
955,Maruti,Wagon R LXI BS IV,Kolkata,2012,35503,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.3
956,Maruti,Swift VDI BSIV,Jaipur,2016,41460,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.9
957,Hyundai,Verna VTVT 1.6 AT SX Option,Mumbai,2015,40600,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,7.2
958,Hyundai,Verna CRDi 1.6 AT SX Option,Ahmedabad,2013,87000,Diesel,Automatic,First,22.0,1582.0,126.2,5.0,5.9
959,Honda,City V MT,Chennai,2014,30000,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,6.0
960,Hyundai,i10 Magna Optional 1.1L,Kolkata,2010,27089,Petrol,Manual,First,16.0,1086.0,66.7,5.0,1.95
961,Toyota,Etios GD SP,Coimbatore,2016,53702,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.55
962,Ford,Figo Diesel EXI,Kolkata,2012,36542,Diesel,Manual,First,20.0,1399.0,68.05,5.0,2.65
963,BMW,3 Series 320d Luxury Line,Chennai,2012,65000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,14.0
964,Maruti,Alto 800 VXI,Pune,2014,32000,Petrol,Manual,Second,22.74,796.0,47.3,5.0,2.1
965,Volkswagen,Polo 1.0 MPI Trendline,Hyderabad,2019,1000,Petrol,Manual,First,18.78,999.0,75.0,5.0,5.68
966,Nissan,Terrano XL,Mumbai,2014,28238,Petrol,Manual,First,13.24,1598.0,102.5,5.0,5.55
967,Mitsubishi,Pajero Sport 4X4,Mumbai,2013,59000,Diesel,Manual,First,13.5,2477.0,175.56,7.0,12.75
968,Honda,Civic 2010-2013 1.8 S MT,Mumbai,2012,92000,Petrol,Manual,Second,14.8,1799.0,130.2,5.0,3.35
969,Maruti,Alto 800 LXI,Kolkata,2013,56840,Petrol,Manual,First,22.74,796.0,47.3,5.0,1.55
970,Volkswagen,Vento Diesel Highline,Coimbatore,2013,62746,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,5.9
971,Honda,CR-V 2.0L 2WD MT,Mumbai,2014,24000,Petrol,Manual,First,13.7,1997.0,153.86,5.0,11.51
972,Maruti,Ertiga VDI,Mumbai,2016,54000,Diesel,Manual,First,20.77,1248.0,88.76,7.0,7.75
973,Toyota,Innova 2.5 GX (Diesel) 7 Seater,Chennai,2016,90000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,13.9
974,Tata,Manza Aura Safire,Kolkata,2010,40000,Petrol,Manual,First,15.0,1368.0,90.0,5.0,1.35
975,Hyundai,Verna 1.6 SX VTVT (O) AT,Mumbai,2017,16100,Petrol,Automatic,First,17.1,1591.0,121.4,5.0,11.6
976,Volkswagen,Vento 1.5 Highline Plus AT 16 Alloy,Hyderabad,2017,3600,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,12.25
977,Honda,City 1.5 S MT,Jaipur,2011,52000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.8
978,Ford,Figo Diesel Titanium,Mumbai,2014,54000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,3.25
979,Honda,Jazz 1.2 VX i VTEC,Mumbai,2016,15399,Petrol,Manual,First,18.7,1199.0,88.7,5.0,6.4
980,Volkswagen,Polo Petrol Highline 1.2L,Bangalore,2012,75000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,3.95
981,Honda,City i-VTEC S,Delhi,2010,76752,Petrol,Manual,First,17.4,1497.0,117.3,5.0,3.57
982,Honda,City ZX GXi,Mumbai,2005,56000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,1.25
983,Maruti,Wagon R LXI CNG,Pune,2015,70000,CNG,Manual,First,26.2,998.0,58.2,5.0,3.65
984,Honda,CR-V 2.4L 4WD AT AVN,Kolkata,2013,46125,Petrol,Automatic,Second,12.0,2354.0,187.4,5.0,12.5
985,Ambassador,Classic Nova Diesel,Chennai,2003,80000,Diesel,Manual,Third,12.8,1489.0,35.5,5.0,1.35
986,Mahindra,Scorpio VLX 2.2 mHawk BSIII,Coimbatore,2012,62729,Diesel,Manual,First,12.05,2179.0,120.0,8.0,6.32
987,Volkswagen,Vento Diesel Comfortline,Kolkata,2012,34000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,3.4
988,Maruti,Zen VX,Jaipur,1999,70000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,0.77
989,Maruti,800 DX BSII,Jaipur,2009,32000,Petrol,Manual,First,16.1,796.0,37.0,4.0,0.9
990,Ford,Ikon 1.3 Flair,Chennai,2007,40000,Petrol,Manual,Third,13.8,1299.0,70.0,5.0,1.1
991,Chevrolet,Beat LT,Pune,2012,78000,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,2.0
992,Toyota,Corolla Altis 1.4 DG,Ahmedabad,2012,52000,Diesel,Manual,First,21.43,1364.0,86.79,5.0,6.5
993,Mahindra,XUV500 W4,Bangalore,2014,65213,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.45
994,Hyundai,Xcent 1.1 CRDi Base,Mumbai,2016,170000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4.0
995,Hyundai,i10 Sportz,Pune,2009,62500,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.1
996,Toyota,Corolla Altis VL AT,Mumbai,2015,68000,Petrol,Automatic,Second,14.28,1798.0,138.03,5.0,9.75
997,Toyota,Corolla 1.8 J,Kolkata,2014,40748,Petrol,Manual,First,14.53,1798.0,138.0,5.0,6.3
998,Hyundai,i20 Magna Optional 1.4 CRDi,Mumbai,2014,12400,Diesel,Manual,First,21.9,1396.0,88.8,5.0,4.65
999,Maruti,Ritz VDi,Pune,2013,20248,Diesel,Manual,First,21.1,1248.0,73.9,5.0,4.35
1000,Hyundai,Creta 1.6 SX Plus Diesel,Coimbatore,2017,52383,Diesel,Manual,First,19.67,1582.0,126.2,5.0,14.82
1001,Mahindra,Xylo D4,Chennai,2016,85000,Diesel,Manual,First,14.95,2489.0,93.7,7.0,6.15
1002,Toyota,Innova 2.5 G (Diesel) 7 Seater,Ahmedabad,2014,47000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,11.25
1003,Maruti,Swift VDI,Kochi,2017,34613,Diesel,Manual,First,28.4,1248.0,74.0,5.0,6.24
1004,Maruti,Ertiga VDI Limited Edition,Chennai,2015,153000,Diesel,Manual,First,20.77,1248.0,88.76,7.0,4.8
1005,Maruti,Swift VXi BSIV,Chennai,2014,54000,Petrol,Manual,Second,16.1,1197.0,85.0,5.0,4.5
1006,Hyundai,i10 Sportz,Kochi,2015,16900,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.87
1007,Hyundai,i10 Sportz,Delhi,2013,62334,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.75
1008,Maruti,Baleno Sigma 1.2,Kochi,2018,23714,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.57
1009,Hyundai,Accent Executive,Jaipur,2010,52325,Petrol,Manual,First,16.36,1495.0,93.7,5.0,2.0
1010,Honda,Brio S MT,Ahmedabad,2012,50000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.65
1011,Maruti,Swift ZDi,Hyderabad,2016,55746,Diesel,Manual,First,22.9,1248.0,74.0,5.0,6.95
1012,Hyundai,Xcent 1.2 VTVT S,Bangalore,2014,54000,Petrol,Manual,First,20.14,1197.0,81.86,5.0,5.5
1013,Mahindra,XUV500 W8 2WD,Kolkata,2013,43000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,7.0
1014,Land,Rover Freelander 2 TD4 S,Bangalore,2010,125000,Diesel,Automatic,Second,0.0,2179.0,115.0,5.0,11.0
1015,Hyundai,i20 Asta 1.4 CRDi,Kochi,2015,46950,Diesel,Manual,First,21.27,1396.0,88.76,5.0,6.45
1016,Honda,City 1.5 S MT,Mumbai,2014,54546,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.5
1017,Maruti,Alto K10 2010-2014 VXI,Hyderabad,2012,46004,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.4
1018,Tata,Indigo eCS LX BSIV,Chennai,2011,124000,Diesel,Manual,First,23.03,1396.0,69.0,5.0,2.3
1019,Audi,A4 2.0 TDI 177 Bhp Premium Plus,Kochi,2014,77395,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,14.35
1020,Maruti,Alto 800 2016-2019 CNG LXI,Mumbai,2018,10600,CNG,Manual,First,33.44,796.0,40.3,4.0,3.5
1021,Honda,City i-VTEC CVT VX,Kochi,2018,22974,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,11.97
1023,Hyundai,Grand i10 Sportz,Ahmedabad,2017,17125,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.4
1024,Maruti,Eeco 7 Seater Standard,Hyderabad,2015,90413,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.95
1025,Volkswagen,Polo Petrol Highline 1.2L,Bangalore,2013,37000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,5.1
1026,Maruti,Wagon R LXI Minor,Jaipur,2006,65000,Petrol,Manual,First,18.9,1061.0,67.0,5.0,1.5
1027,Honda,City 1.5 V MT,Bangalore,2011,66000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,4.9
1028,Honda,Civic 2010-2013 1.8 S MT,Mumbai,2010,86000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,2.9
1029,Honda,City 1.5 EXI,Pune,2005,98437,Petrol,Manual,First,13.0,1493.0,100.0,5.0,1.15
1030,Hyundai,i20 1.2 Magna,Kolkata,2010,18000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,2.3
1031,Hyundai,Grand i10 CRDi Sportz Celebration Edition,Kochi,2018,35070,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.99
1032,Volkswagen,Vento Petrol Highline AT,Pune,2011,42000,Petrol,Automatic,Third,14.4,1598.0,103.6,5.0,3.4
1033,Hyundai,i10 Sportz 1.2,Kolkata,2009,40000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,1.7
1034,Hyundai,i20 Asta,Kolkata,2009,43000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,1.99
1035,Chevrolet,Beat LS,Pune,2012,65000,Petrol,Manual,First,18.6,1199.0,79.4,5.0,2.5
1036,Volkswagen,Polo Diesel Highline 1.2L,Hyderabad,2013,74000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.85
1037,Ford,Figo Petrol LXI,Hyderabad,2010,51192,Petrol,Manual,First,15.6,1196.0,70.0,5.0,2.65
1038,Honda,City i DTEC VX,Jaipur,2015,66339,Diesel,Manual,Second,25.1,1498.0,98.6,5.0,6.9
1039,Ford,Figo Diesel Titanium,Hyderabad,2013,90200,Diesel,Manual,First,20.0,1399.0,68.05,5.0,3.5
1040,Toyota,Innova 2.5 ZX Diesel 7 Seater,Delhi,2015,57854,Diesel,Manual,First,12.99,2494.0,100.6,7.0,12.5
1041,Maruti,Ciaz 1.4 AT Alpha,Delhi,2017,32000,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,9.2
1042,Hyundai,Grand i10 AT Asta,Mumbai,2015,29631,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,4.9
1043,Ford,EcoSport 1.0 Ecoboost Titanium Plus BE,Kochi,2014,54173,Petrol,Manual,First,18.88,999.0,123.24,5.0,5.55
1044,Skoda,Octavia Ambition 1.8 TSI AT,Ahmedabad,2014,50000,Petrol,Automatic,First,14.7,1798.0,177.6,5.0,13.5
1045,Fiat,Linea Emotion (Diesel),Kolkata,2010,145000,Diesel,Manual,First,20.4,1248.0,91.7,5.0,2.6
1046,Maruti,Swift Lxi BSIII,Jaipur,2015,78000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,4.5
1047,Toyota,Innova 2.5 V Diesel 7-seater,Hyderabad,2012,120000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,12.0
1048,Maruti,Swift LDI,Mumbai,2015,14000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.25
1049,Hyundai,i20 Magna Optional 1.2,Delhi,2013,63777,Petrol,Manual,First,18.5,1197.0,82.9,5.0,3.67
1050,Toyota,Etios G,Delhi,2012,60000,Petrol,Manual,First,17.6,1496.0,88.73,5.0,3.1
1051,Tata,Indigo LX,Ahmedabad,2015,78008,Diesel,Manual,First,17.0,1405.0,70.0,5.0,2.9
1052,Volkswagen,Polo GT TDI,Hyderabad,2011,57275,Diesel,Manual,First,19.7,1598.0,103.6,5.0,4.5
1053,Hyundai,Grand i10 CRDi Magna,Delhi,2014,45000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.49
1054,Maruti,Swift VDI BSIV,Delhi,2014,57319,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4.25
1055,Hyundai,Verna CRDi 1.4 E,Chennai,2008,121097,Diesel,Manual,Second,24.0,1396.0,88.76,5.0,1.9
1056,Honda,City 1.5 S MT,Bangalore,2012,72000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.75
1057,Audi,A4 2.0 TDI,Delhi,2013,36000,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,14.0
1058,Fiat,Linea Classic Plus 1.3 Multijet,Jaipur,2013,86000,Diesel,Manual,Second,19.5,1248.0,75.0,5.0,2.5
1059,Honda,City 1.3 EXI,Ahmedabad,2002,85000,Petrol,Manual,First,13.0,1343.0,90.0,5.0,1.2
1061,BMW,3 Series 320d Luxury Line,Kochi,2013,37613,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,13.95
1062,Ford,Fiesta 1.4 Duratec EXI,Chennai,2007,100000,Petrol,Manual,First,16.6,1388.0,68.0,5.0,1.6
1063,Tata,Nano XTA,Coimbatore,2016,5240,Petrol,Automatic,First,21.9,624.0,37.48,4.0,3.6
1064,Maruti,Eeco 5 STR With AC Plus HTR CNG,Mumbai,2018,20000,CNG,Manual,First,15.1,1196.0,73.0,5.0,4.5
1065,Maruti,Ignis 1.2 Delta,Coimbatore,2019,16862,Petrol,Manual,First,20.89,1197.0,81.8,5.0,6.06
1066,Maruti,Swift Dzire ZXi,Coimbatore,2013,59254,Petrol,Manual,Second,17.5,1298.0,85.8,5.0,5.29
1067,Ford,Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,60000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.75
1068,Maruti,Swift Dzire VXI,Coimbatore,2014,47674,Petrol,Manual,First,19.1,1197.0,85.8,5.0,5.72
1069,Hyundai,i10 Sportz AT,Kochi,2014,61517,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,4.39
1070,Mahindra,XUV500 W6 2WD,Coimbatore,2016,62946,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.05
1071,Hyundai,i20 Magna 1.4 CRDi,Delhi,2015,66823,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,4.83
1072,Maruti,Wagon R CNG LXI,Pune,2013,79494,CNG,Manual,First,33.54,998.0,67.04,5.0,2.96
1073,Hyundai,i20 Asta 1.4 CRDi,Chennai,2012,107000,Diesel,Manual,Second,21.27,1396.0,88.76,5.0,4.5
1074,Skoda,Rapid 1.6 MPI AT Style Plus,Mumbai,2017,24000,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,8.75
1075,Honda,City i VTEC VX,Kochi,2016,54317,Petrol,Manual,First,17.4,1497.0,117.3,5.0,8.4
1076,Hyundai,Xcent 1.2 Kappa SX,Mumbai,2016,10200,Petrol,Manual,First,19.1,1197.0,82.0,5.0,4.99
1077,Honda,City i DTec E,Coimbatore,2016,24337,Diesel,Manual,First,26.0,1498.0,98.6,5.0,8.18
1078,Honda,Brio S Option MT,Pune,2012,79000,Petrol,Manual,First,18.4,1198.0,86.8,5.0,2.9
1079,Maruti,Ciaz ZDi Plus SHVS,Jaipur,2015,40500,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.1
1080,Maruti,Swift Dzire VDI Optional,Pune,2016,23000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.05
1081,Toyota,Corolla Altis 2008-2013 1.8 VL AT,Mumbai,2008,78000,Petrol,Automatic,Second,14.53,1794.0,138.1,5.0,3.41
1083,Honda,City 1.5 V MT,Coimbatore,2012,66245,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.68
1084,Mahindra,Scorpio LX BS IV,Bangalore,2007,74112,Diesel,Manual,First,12.05,2179.0,120.0,9.0,4.1
1085,Skoda,Laura 1.8 TSI Ambiente,Delhi,2011,87670,Petrol,Manual,First,13.4,1798.0,157.8,5.0,4.0
1086,Maruti,SX4 Zxi BSIII,Chennai,2007,62493,Petrol,Manual,First,15.0,1586.0,104.68,5.0,1.8
1087,Maruti,Ciaz VXi Plus,Kochi,2015,44620,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.93
1088,Toyota,Innova 2.5 G (Diesel) 7 Seater BS IV,Ahmedabad,2013,60000,Diesel,Manual,First,12.99,2494.0,100.0,7.0,7.9
1089,Hyundai,Santro Xing GL,Kochi,2011,20842,Petrol,Manual,First,0.0,1086.0,62.0,5.0,2.78
1090,Hyundai,Santa Fe 4WD AT,Chennai,2014,110000,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,14.4
1091,Mercedes-Benz,New C-Class C250 Avantgarde,Mumbai,2011,45000,Petrol,Automatic,Second,11.74,1796.0,186.0,5.0,13.5
1092,Maruti,Wagon R LXI CNG,Mumbai,2014,40000,CNG,Manual,Second,26.6,998.0,58.16,5.0,3.15
1093,Maruti,Alto LXi,Coimbatore,2012,49008,Petrol,Manual,First,19.7,796.0,46.3,5.0,2.88
1094,Maruti,Alto 800 2016-2019 LXI,Kolkata,2016,31000,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.15
1095,Nissan,Sunny 2011-2014 XV,Pune,2013,8000,Petrol,Manual,First,16.95,1498.0,97.7,5.0,3.75
1096,Maruti,Alto 800 2016-2019 VXI,Mumbai,2019,171,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.6
1097,Maruti,Alto K10 VXI,Kolkata,2018,2100,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.6
1098,Hyundai,Grand i10 1.2 Kappa Sportz AT,Coimbatore,2018,20667,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,7.55
1099,Honda,Mobilio S i DTEC,Kolkata,2015,50000,Diesel,Manual,First,24.2,1498.0,98.6,7.0,4.7
1100,Tata,Manza Aqua Quadrajet,Jaipur,2010,100030,Diesel,Manual,Second,18.8,1248.0,90.0,5.0,1.6
1101,Chevrolet,Optra Magnum 2.0 LT,Pune,2011,75372,Diesel,Manual,First,16.52,1991.0,123.7,5.0,3.34
1102,Honda,City i VTEC CVT VX,Kochi,2016,60475,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,9.1
1103,Hyundai,Grand i10 1.2 Kappa Sportz,Kochi,2019,18453,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.17
1104,Hyundai,Verna CRDi 1.6 SX,Hyderabad,2008,96578,Diesel,Manual,First,22.0,1582.0,126.2,5.0,2.5
1105,Nissan,Micra XL,Kolkata,2016,31001,Petrol,Manual,First,18.44,1198.0,75.0,5.0,3.0
1106,Hyundai,Verna 1.6 SX,Jaipur,2012,65900,Diesel,Manual,First,22.32,1582.0,126.32,5.0,5.75
1107,Hyundai,Creta 1.6 VTVT E Plus,Bangalore,2017,26246,Petrol,Manual,First,15.29,1591.0,121.3,5.0,10.75
1108,Maruti,Wagon R VXI BS IV,Jaipur,2013,62700,Petrol,Manual,Second,20.51,998.0,67.04,5.0,2.85
1109,Honda,Accord 2.4 Elegance A/T,Chennai,2008,90000,Petrol,Automatic,First,10.2,2354.0,180.0,5.0,6.5
1110,Honda,City 1.5 S AT,Bangalore,2016,36000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,9.45
1111,Maruti,Baleno Alpha 1.3,Delhi,2016,46000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,6.75
1112,Honda,City i DTec V,Coimbatore,2017,73003,Diesel,Manual,First,26.0,1498.0,98.6,5.0,7.75
1113,Hyundai,i20 Era 1.4 CRDi,Kochi,2014,46566,Diesel,Manual,First,22.54,1396.0,88.76,5.0,4.4
1114,Nissan,Terrano XV 110 PS,Kochi,2014,103788,Diesel,Manual,First,19.01,1461.0,108.5,5.0,5.67
1115,Renault,Duster 110PS Diesel RxZ AMT,Bangalore,2016,45000,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,11.5
1116,Maruti,Wagon R LXI Minor,Pune,2009,120000,Petrol,Manual,First,18.9,998.0,67.1,5.0,1.69
1117,Hyundai,Getz 1.5 CRDi GVS,Jaipur,2009,97359,Diesel,Manual,Second,17.1,1493.0,110.0,5.0,1.8
1118,Maruti,Ritz LXi,Mumbai,2016,62000,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3.2
1119,Volkswagen,Polo 1.2 MPI Highline,Hyderabad,2016,60453,Petrol,Manual,First,16.47,1198.0,74.0,5.0,5.1
1121,Ford,Figo Petrol ZXI,Mumbai,2010,69009,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,2.4
1122,Hyundai,Verna 1.6 SX CRDi (O),Delhi,2012,70707,Diesel,Manual,First,22.32,1582.0,126.32,5.0,4.28
1123,Renault,Duster 85PS Diesel RxL,Coimbatore,2015,64677,Diesel,Manual,First,20.45,1461.0,83.8,5.0,5.67
1124,Hyundai,Grand i10 1.2 Kappa Magna AT,Bangalore,2018,3000,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,6.2
1125,BMW,X1 sDrive20d,Bangalore,2013,49000,Diesel,Automatic,Second,17.05,1995.0,184.0,5.0,14.49
1126,Maruti,Ritz VDi,Pune,2010,71000,Diesel,Manual,First,21.1,1248.0,73.9,5.0,3.0
1127,Hyundai,i10 Era 1.1 iTech SE,Jaipur,2010,52000,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,2.25
1128,Honda,City V MT Exclusive,Kochi,2019,5377,Petrol,Manual,First,16.8,1497.0,116.3,5.0,11.45
1129,Mahindra,Ssangyong Rexton RX7,Delhi,2014,65000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,10.5
1130,Ford,Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2015,92708,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.48
1131,Maruti,Alto LXi,Coimbatore,2010,48105,Petrol,Manual,First,19.7,796.0,46.3,5.0,3.1
1132,Volkswagen,Polo 1.2 MPI Highline,Mumbai,2011,46759,Petrol,Manual,First,16.47,1198.0,74.0,5.0,2.55
1133,Volkswagen,Polo Diesel Comfortline 1.2L,Jaipur,2013,62000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.5
